,qhgk k=18,rtaq k=18,inv k=18
0,533.5116577148438,529.1849502595452,583.4755410669814
1,304.177734375,301.64834293800135,336.1068220310448
2,215.3531036376953,213.53924720753488,239.28160064159624
3,167.6997528076172,166.27209605990558,186.8760836821323
4,137.71591186523438,136.5321525562724,153.71718987395994
5,117.00741577148438,115.99069841575617,130.73156223290425
6,101.80223846435547,100.90713860582706,113.81262349551177
7,90.14289093017578,89.34060206575528,100.81698585212196
8,80.9083251953125,80.17902312390935,90.51108159332027
