,qhgk k=8,rtaq k=8,inv k=8
0,470.4493103027344,458.845391407867,511.3627526502116
1,271.5893249511719,264.78508886807134,298.04548029276805
2,193.24388122558594,188.35568234733273,213.18204473939772
3,150.85231018066406,147.01140350705575,166.87465643346755
4,124.05208587646484,120.87669247752763,137.4405468178535
5,105.4873046875,102.77414652613682,116.98046144912921
6,91.83028411865234,89.45696820968102,101.89349568629291
7,81.34467315673828,79.23207619678116,90.29084874448809
8,73.03215789794922,71.12591147285029,81.08162497602967
